#nch:  1000 id=     1      E in detector (MeV)                                             
#      x          content      error    
  0.243450E+01 0.470000E+02 0.685565E+01
  0.244350E+01 0.370000E+02 0.608276E+01
  0.245250E+01 0.450000E+02 0.670820E+01
  0.246150E+01 0.590000E+02 0.768115E+01
  0.247050E+01 0.620000E+02 0.787401E+01
  0.247950E+01 0.450000E+02 0.670820E+01
  0.248850E+01 0.410000E+02 0.640312E+01
  0.249750E+01 0.320000E+02 0.565685E+01
  0.250650E+01 0.370000E+02 0.608276E+01
  0.251550E+01 0.250000E+02 0.500000E+01
  0.252450E+01 0.400000E+02 0.632456E+01
  0.253350E+01 0.290000E+02 0.538516E+01
  0.254250E+01 0.330000E+02 0.574456E+01
  0.255150E+01 0.240000E+02 0.489898E+01
  0.256050E+01 0.250000E+02 0.500000E+01
  0.256950E+01 0.190000E+02 0.435890E+01
  0.257850E+01 0.190000E+02 0.435890E+01
  0.258750E+01 0.240000E+02 0.489898E+01
  0.259650E+01 0.200000E+02 0.447214E+01
  0.260550E+01 0.240000E+02 0.489898E+01
  0.261450E+01 0.190000E+02 0.435890E+01
  0.262350E+01 0.280000E+02 0.529150E+01
  0.263250E+01 0.260000E+02 0.509902E+01
  0.264150E+01 0.270000E+02 0.519615E+01
  0.265050E+01 0.400000E+02 0.632456E+01
  0.265950E+01 0.490000E+02 0.700000E+01
  0.266850E+01 0.400000E+02 0.632456E+01
  0.267750E+01 0.400000E+02 0.632456E+01
  0.268650E+01 0.440000E+02 0.663325E+01
  0.269550E+01 0.310000E+02 0.556776E+01
  0.270450E+01 0.370000E+02 0.608276E+01
  0.271350E+01 0.410000E+02 0.640312E+01
  0.272250E+01 0.470000E+02 0.685565E+01
  0.273150E+01 0.600000E+02 0.774597E+01
  0.274050E+01 0.460000E+02 0.678233E+01
  0.274950E+01 0.610000E+02 0.781025E+01
  0.275850E+01 0.530000E+02 0.728011E+01
  0.276750E+01 0.350000E+02 0.591608E+01
  0.277650E+01 0.470000E+02 0.685565E+01
